"","time","month","year","yloc","xloc","value","long","lat","fixedtime","fixedyear","realyear"
"2601404",1,1,1,8,38,-6.03,10,50,"1850-01-01",1850,1850
"2601440",2,2,1,8,38,2.27,10,50,"1850-02-01",1850,1850
"2601476",3,3,1,8,38,-3.94,10,50,"1850-03-01",1850,1850
"2601512",4,4,1,8,38,-0.08,10,50,"1850-04-01",1850,1850
"2601548",5,5,1,8,38,-1.73,10,50,"1850-05-01",1850,1850
"2601584",6,6,1,8,38,-0.08,10,50,"1850-06-01",1850,1850
"2601620",7,7,1,8,38,-1.51,10,50,"1850-07-01",1850,1850
"2601656",8,8,1,8,38,-1.12,10,50,"1850-08-01",1850,1850
"2601692",9,9,1,8,38,-2.35,10,50,"1850-09-01",1850,1850
"2601728",10,10,1,8,38,-2.88,10,50,"1850-10-01",1850,1850
"2601764",11,11,1,8,38,0.53,10,50,"1850-11-01",1850,1850
"2601800",12,12,1,8,38,-0.71,10,50,"1850-12-01",1850,1850
"2601836",13,1,2,8,38,0.87,10,50,"1851-01-01",1851,1851
"2601872",14,2,2,8,38,0.22,10,50,"1851-02-01",1851,1851
"2601908",15,3,2,8,38,-0.64,10,50,"1851-03-01",1851,1851
"2601944",16,4,2,8,38,-0.67,10,50,"1851-04-01",1851,1851
"2601980",17,5,2,8,38,-2.79,10,50,"1851-05-01",1851,1851
"2602016",18,6,2,8,38,-0.41,10,50,"1851-06-01",1851,1851
"2602052",19,7,2,8,38,-1.27,10,50,"1851-07-01",1851,1851
"2602088",20,8,2,8,38,0.27,10,50,"1851-08-01",1851,1851
"2602124",21,9,2,8,38,-1.7,10,50,"1851-09-01",1851,1851
"2602160",22,10,2,8,38,0.57,10,50,"1851-10-01",1851,1851
"2602196",23,11,2,8,38,-3.62,10,50,"1851-11-01",1851,1851
"2602232",24,12,2,8,38,-0.3,10,50,"1851-12-01",1851,1851
"2602268",25,1,3,8,38,1.67,10,50,"1852-01-01",1852,1852
"2602304",26,2,3,8,38,1.15,10,50,"1852-02-01",1852,1852
"2602340",27,3,3,8,38,-2.51,10,50,"1852-03-01",1852,1852
"2602376",28,4,3,8,38,-2.71,10,50,"1852-04-01",1852,1852
"2602412",29,5,3,8,38,0.07,10,50,"1852-05-01",1852,1852
"2602448",30,6,3,8,38,-0.25,10,50,"1852-06-01",1852,1852
"2602484",31,7,3,8,38,2.77,10,50,"1852-07-01",1852,1852
"2602520",32,8,3,8,38,0.84,10,50,"1852-08-01",1852,1852
"2602556",33,9,3,8,38,-0.53,10,50,"1852-09-01",1852,1852
"2602592",34,10,3,8,38,-1.76,10,50,"1852-10-01",1852,1852
"2602628",35,11,3,8,38,2.01,10,50,"1852-11-01",1852,1852
"2602664",36,12,3,8,38,3.4,10,50,"1852-12-01",1852,1852
"2602700",37,1,4,8,38,2.77,10,50,"1853-01-01",1853,1853
"2602736",38,2,4,8,38,-3.12,10,50,"1853-02-01",1853,1853
"2602772",39,3,4,8,38,-5.68,10,50,"1853-03-01",1853,1853
"2602808",40,4,4,8,38,-2.01,10,50,"1853-04-01",1853,1853
"2602844",41,5,4,8,38,-0.93,10,50,"1853-05-01",1853,1853
"2602880",42,6,4,8,38,0.75,10,50,"1853-06-01",1853,1853
"2602916",43,7,4,8,38,0.7,10,50,"1853-07-01",1853,1853
"2602952",44,8,4,8,38,0.04,10,50,"1853-08-01",1853,1853
"2602988",45,9,4,8,38,-1,10,50,"1853-09-01",1853,1853
"2603024",46,10,4,8,38,-0.06,10,50,"1853-10-01",1853,1853
"2603060",47,11,4,8,38,-2.46,10,50,"1853-11-01",1853,1853
"2603096",48,12,4,8,38,-5.93,10,50,"1853-12-01",1853,1853
"2603132",49,1,5,8,38,-1.27,10,50,"1854-01-01",1854,1854
"2603168",50,2,5,8,38,-0.75,10,50,"1854-02-01",1854,1854
"2603204",51,3,5,8,38,0.12,10,50,"1854-03-01",1854,1854
"2603240",52,4,5,8,38,0.16,10,50,"1854-04-01",1854,1854
"2603276",53,5,5,8,38,-0.43,10,50,"1854-05-01",1854,1854
"2603312",54,6,5,8,38,-0.38,10,50,"1854-06-01",1854,1854
"2603348",55,7,5,8,38,0.57,10,50,"1854-07-01",1854,1854
"2603384",56,8,5,8,38,-0.06,10,50,"1854-08-01",1854,1854
"2603420",57,9,5,8,38,-0.23,10,50,"1854-09-01",1854,1854
"2603456",58,10,5,8,38,-0.56,10,50,"1854-10-01",1854,1854
"2603492",59,11,5,8,38,-2.89,10,50,"1854-11-01",1854,1854
"2603528",60,12,5,8,38,1.03,10,50,"1854-12-01",1854,1854
"2603564",61,1,6,8,38,-3.77,10,50,"1855-01-01",1855,1855
"2603600",62,2,6,8,38,-5.98,10,50,"1855-02-01",1855,1855
"2603636",63,3,6,8,38,-3.94,10,50,"1855-03-01",1855,1855
"2603672",64,4,6,8,38,-2.37,10,50,"1855-04-01",1855,1855
"2603708",65,5,6,8,38,-2.34,10,50,"1855-05-01",1855,1855
"2603744",66,6,6,8,38,-0.78,10,50,"1855-06-01",1855,1855
"2603780",67,7,6,8,38,-0.5,10,50,"1855-07-01",1855,1855
"2603816",68,8,6,8,38,0.7,10,50,"1855-08-01",1855,1855
"2603852",69,9,6,8,38,-0.34,10,50,"1855-09-01",1855,1855
"2603888",70,10,6,8,38,0.7,10,50,"1855-10-01",1855,1855
"2603924",71,11,6,8,38,-3.49,10,50,"1855-11-01",1855,1855
"2603960",72,12,6,8,38,-5,10,50,"1855-12-01",1855,1855
"2603996",73,1,7,8,38,-0.12,10,50,"1856-01-01",1856,1856
"2604032",74,2,7,8,38,1.79,10,50,"1856-02-01",1856,1856
"2604068",75,3,7,8,38,-2.33,10,50,"1856-03-01",1856,1856
"2604104",76,4,7,8,38,-0.01,10,50,"1856-04-01",1856,1856
"2604140",77,5,7,8,38,-1.99,10,50,"1856-05-01",1856,1856
"2604176",78,6,7,8,38,-0.04,10,50,"1856-06-01",1856,1856
"2604212",79,7,7,8,38,-1.5,10,50,"1856-07-01",1856,1856
"2604248",80,8,7,8,38,0.76,10,50,"1856-08-01",1856,1856
"2604284",81,9,7,8,38,-1.06,10,50,"1856-09-01",1856,1856
"2604320",82,10,7,8,38,-0.56,10,50,"1856-10-01",1856,1856
"2604356",83,11,7,8,38,-2.68,10,50,"1856-11-01",1856,1856
"2604392",84,12,7,8,38,0.58,10,50,"1856-12-01",1856,1856
"2604428",85,1,8,8,38,-1.92,10,50,"1857-01-01",1857,1857
"2604464",86,2,8,8,38,-0.18,10,50,"1857-02-01",1857,1857
"2604500",87,3,8,8,38,-0.91,10,50,"1857-03-01",1857,1857
"2604536",88,4,8,8,38,-0.71,10,50,"1857-04-01",1857,1857
"2604572",89,5,8,8,38,0.33,10,50,"1857-05-01",1857,1857
"2604608",90,6,8,8,38,1.69,10,50,"1857-06-01",1857,1857
"2604644",91,7,8,8,38,0.73,10,50,"1857-07-01",1857,1857
"2604680",92,8,8,8,38,3.11,10,50,"1857-08-01",1857,1857
"2604716",93,9,8,8,38,1.74,10,50,"1857-09-01",1857,1857
"2604752",94,10,8,8,38,1.34,10,50,"1857-10-01",1857,1857
"2604788",95,11,8,8,38,-0.07,10,50,"1857-11-01",1857,1857
"2604824",96,12,8,8,38,1.78,10,50,"1857-12-01",1857,1857
"2604860",97,1,9,8,38,-2.02,10,50,"1858-01-01",1858,1858
"2604896",98,2,9,8,38,-3.13,10,50,"1858-02-01",1858,1858
"2604932",99,3,9,8,38,-2.17,10,50,"1858-03-01",1858,1858
"2604968",100,4,9,8,38,-0.36,10,50,"1858-04-01",1858,1858
"2605004",101,5,9,8,38,-1.17,10,50,"1858-05-01",1858,1858
"2605040",102,6,9,8,38,3.99,10,50,"1858-06-01",1858,1858
"2605076",103,7,9,8,38,-0.71,10,50,"1858-07-01",1858,1858
"2605112",104,8,9,8,38,0.19,10,50,"1858-08-01",1858,1858
"2605148",105,9,9,8,38,1.82,10,50,"1858-09-01",1858,1858
"2605184",106,10,9,8,38,-0.4,10,50,"1858-10-01",1858,1858
"2605220",107,11,9,8,38,-4.61,10,50,"1858-11-01",1858,1858
"2605256",108,12,9,8,38,-0.27,10,50,"1858-12-01",1858,1858
"2605292",109,1,10,8,38,1.01,10,50,"1859-01-01",1859,1859
"2605328",110,2,10,8,38,2.79,10,50,"1859-02-01",1859,1859
"2605364",111,3,10,8,38,2.09,10,50,"1859-03-01",1859,1859
"2605400",112,4,10,8,38,-0.71,10,50,"1859-04-01",1859,1859
"2605436",113,5,10,8,38,1.18,10,50,"1859-05-01",1859,1859
"2605472",114,6,10,8,38,2.41,10,50,"1859-06-01",1859,1859
"2605508",115,7,10,8,38,3.3,10,50,"1859-07-01",1859,1859
"2605544",116,8,10,8,38,2.11,10,50,"1859-08-01",1859,1859
"2605580",117,9,10,8,38,-0.08,10,50,"1859-09-01",1859,1859
"2605616",118,10,10,8,38,0.52,10,50,"1859-10-01",1859,1859
"2605652",119,11,10,8,38,-1.78,10,50,"1859-11-01",1859,1859
"2605688",120,12,10,8,38,-2.84,10,50,"1859-12-01",1859,1859
"2605724",121,1,11,8,38,1.28,10,50,"1860-01-01",1860,1860
"2605760",122,2,11,8,38,-1.73,10,50,"1860-02-01",1860,1860
"2605796",123,3,11,8,38,-2.18,10,50,"1860-03-01",1860,1860
"2605832",124,4,11,8,38,-1.51,10,50,"1860-04-01",1860,1860
"2605868",125,5,11,8,38,0.36,10,50,"1860-05-01",1860,1860
"2605904",126,6,11,8,38,-0.04,10,50,"1860-06-01",1860,1860
"2605940",127,7,11,8,38,-1.55,10,50,"1860-07-01",1860,1860
"2605976",128,8,11,8,38,-1.42,10,50,"1860-08-01",1860,1860
"2606012",129,9,11,8,38,-0.96,10,50,"1860-09-01",1860,1860
"2606048",130,10,11,8,38,-0.83,10,50,"1860-10-01",1860,1860
"2606084",131,11,11,8,38,-3.4,10,50,"1860-11-01",1860,1860
"2606120",132,12,11,8,38,-2.74,10,50,"1860-12-01",1860,1860
"2606156",133,1,12,8,38,-5.42,10,50,"1861-01-01",1861,1861
"2606192",134,2,12,8,38,2.39,10,50,"1861-02-01",1861,1861
"2606228",135,3,12,8,38,1.12,10,50,"1861-03-01",1861,1861
"2606264",136,4,12,8,38,-1.61,10,50,"1861-04-01",1861,1861
"2606300",137,5,12,8,38,-1.99,10,50,"1861-05-01",1861,1861
"2606336",138,6,12,8,38,1.99,10,50,"1861-06-01",1861,1861
"2606372",139,7,12,8,38,0.7,10,50,"1861-07-01",1861,1861
"2606408",140,8,12,8,38,1.28,10,50,"1861-08-01",1861,1861
"2606444",141,9,12,8,38,-0.26,10,50,"1861-09-01",1861,1861
"2606480",142,10,12,8,38,0.87,10,50,"1861-10-01",1861,1861
"2606516",143,11,12,8,38,-0.65,10,50,"1861-11-01",1861,1861
"2606552",144,12,12,8,38,-0.22,10,50,"1861-12-01",1861,1861
"2606588",145,1,13,8,38,-1.54,10,50,"1862-01-01",1862,1862
"2606624",146,2,13,8,38,0.19,10,50,"1862-02-01",1862,1862
"2606660",147,3,13,8,38,1.89,10,50,"1862-03-01",1862,1862
"2606696",148,4,13,8,38,1.76,10,50,"1862-04-01",1862,1862
"2606732",149,5,13,8,38,2.53,10,50,"1862-05-01",1862,1862
"2606768",150,6,13,8,38,-0.59,10,50,"1862-06-01",1862,1862
"2606804",151,7,13,8,38,-1.05,10,50,"1862-07-01",1862,1862
"2606840",152,8,13,8,38,0.01,10,50,"1862-08-01",1862,1862
"2606876",153,9,13,8,38,0.44,10,50,"1862-09-01",1862,1862
"2606912",154,10,13,8,38,1.09,10,50,"1862-10-01",1862,1862
"2606948",155,11,13,8,38,-1.15,10,50,"1862-11-01",1862,1862
"2606984",156,12,13,8,38,0.71,10,50,"1862-12-01",1862,1862
"2607020",157,1,14,8,38,2.69,10,50,"1863-01-01",1863,1863
"2607056",158,2,14,8,38,2.11,10,50,"1863-02-01",1863,1863
"2607092",159,3,14,8,38,0.84,10,50,"1863-03-01",1863,1863
"2607128",160,4,14,8,38,0.68,10,50,"1863-04-01",1863,1863
"2607164",161,5,14,8,38,-0.44,10,50,"1863-05-01",1863,1863
"2607200",162,6,14,8,38,0.16,10,50,"1863-06-01",1863,1863
"2607236",163,7,14,8,38,-1.53,10,50,"1863-07-01",1863,1863
"2607272",164,8,14,8,38,0.8,10,50,"1863-08-01",1863,1863
"2607308",165,9,14,8,38,-1.52,10,50,"1863-09-01",1863,1863
"2607344",166,10,14,8,38,0.94,10,50,"1863-10-01",1863,1863
"2607380",167,11,14,8,38,-0.67,10,50,"1863-11-01",1863,1863
"2607416",168,12,14,8,38,1.99,10,50,"1863-12-01",1863,1863
"2607452",169,1,15,8,38,-4.55,10,50,"1864-01-01",1864,1864
"2607488",170,2,15,8,38,-1.47,10,50,"1864-02-01",1864,1864
"2607524",171,3,15,8,38,0.28,10,50,"1864-03-01",1864,1864
"2607560",172,4,15,8,38,-1.22,10,50,"1864-04-01",1864,1864
"2607596",173,5,15,8,38,-1.74,10,50,"1864-05-01",1864,1864
"2607632",174,6,15,8,38,-0.3,10,50,"1864-06-01",1864,1864
"2607668",175,7,15,8,38,-1.09,10,50,"1864-07-01",1864,1864
"2607704",176,8,15,8,38,-2.24,10,50,"1864-08-01",1864,1864
"2607740",177,9,15,8,38,-0.58,10,50,"1864-09-01",1864,1864
"2607776",178,10,15,8,38,-1.44,10,50,"1864-10-01",1864,1864
"2607812",179,11,15,8,38,-2.33,10,50,"1864-11-01",1864,1864
"2607848",180,12,15,8,38,-3.85,10,50,"1864-12-01",1864,1864
"2607884",181,1,16,8,38,-0.39,10,50,"1865-01-01",1865,1865
"2607920",182,2,16,8,38,-4.25,10,50,"1865-02-01",1865,1865
"2607956",183,3,16,8,38,-4.44,10,50,"1865-03-01",1865,1865
"2607992",184,4,16,8,38,2.56,10,50,"1865-04-01",1865,1865
"2608028",185,5,16,8,38,2.74,10,50,"1865-05-01",1865,1865
"2608064",186,6,16,8,38,-1.22,10,50,"1865-06-01",1865,1865
"2608100",187,7,16,8,38,1.89,10,50,"1865-07-01",1865,1865
"2608136",188,8,16,8,38,-0.3,10,50,"1865-08-01",1865,1865
"2608172",189,9,16,8,38,2.02,10,50,"1865-09-01",1865,1865
"2608208",190,10,16,8,38,-0.24,10,50,"1865-10-01",1865,1865
"2608244",191,11,16,8,38,1.11,10,50,"1865-11-01",1865,1865
"2608280",192,12,16,8,38,-0.61,10,50,"1865-12-01",1865,1865
"2608316",193,1,17,8,38,3.31,10,50,"1866-01-01",1866,1866
"2608352",194,2,17,8,38,2.93,10,50,"1866-02-01",1866,1866
"2608388",195,3,17,8,38,-1.12,10,50,"1866-03-01",1866,1866
"2608424",196,4,17,8,38,1.14,10,50,"1866-04-01",1866,1866
"2608460",197,5,17,8,38,-2.64,10,50,"1866-05-01",1866,1866
"2608496",198,6,17,8,38,2.54,10,50,"1866-06-01",1866,1866
"2608532",199,7,17,8,38,-1.25,10,50,"1866-07-01",1866,1866
"2608568",200,8,17,8,38,-1.28,10,50,"1866-08-01",1866,1866
"2608604",201,9,17,8,38,0.52,10,50,"1866-09-01",1866,1866
"2608640",202,10,17,8,38,-2.1,10,50,"1866-10-01",1866,1866
"2608676",203,11,17,8,38,0.07,10,50,"1866-11-01",1866,1866
"2608712",204,12,17,8,38,1.51,10,50,"1866-12-01",1866,1866
"2608748",205,1,18,8,38,-0.95,10,50,"1867-01-01",1867,1867
"2608784",206,2,18,8,38,4.05,10,50,"1867-02-01",1867,1867
"2608820",207,3,18,8,38,-2.32,10,50,"1867-03-01",1867,1867
"2608856",208,4,18,8,38,0.36,10,50,"1867-04-01",1867,1867
"2608892",209,5,18,8,38,-0.58,10,50,"1867-05-01",1867,1867
"2608928",210,6,18,8,38,0.02,10,50,"1867-06-01",1867,1867
"2608964",211,7,18,8,38,-1.89,10,50,"1867-07-01",1867,1867
"2609000",212,8,18,8,38,0.46,10,50,"1867-08-01",1867,1867
"2609036",213,9,18,8,38,0.4,10,50,"1867-09-01",1867,1867
"2609072",214,10,18,8,38,-1.16,10,50,"1867-10-01",1867,1867
"2609108",215,11,18,8,38,-0.67,10,50,"1867-11-01",1867,1867
"2609144",216,12,18,8,38,-1.93,10,50,"1867-12-01",1867,1867
"2609180",217,1,19,8,38,-1.33,10,50,"1868-01-01",1868,1868
"2609216",218,2,19,8,38,3.29,10,50,"1868-02-01",1868,1868
"2609252",219,3,19,8,38,0.38,10,50,"1868-03-01",1868,1868
"2609288",220,4,19,8,38,0.1,10,50,"1868-04-01",1868,1868
"2609324",221,5,19,8,38,3.64,10,50,"1868-05-01",1868,1868
"2609360",222,6,19,8,38,1.58,10,50,"1868-06-01",1868,1868
"2609396",223,7,19,8,38,2.18,10,50,"1868-07-01",1868,1868
"2609432",224,8,19,8,38,1.97,10,50,"1868-08-01",1868,1868
"2609468",225,9,19,8,38,0.82,10,50,"1868-09-01",1868,1868
"2609504",226,10,19,8,38,-0.75,10,50,"1868-10-01",1868,1868
"2609540",227,11,19,8,38,-1.51,10,50,"1868-11-01",1868,1868
"2609576",228,12,19,8,38,3.69,10,50,"1868-12-01",1868,1868
"2609612",229,1,20,8,38,-0.67,10,50,"1869-01-01",1869,1869
"2609648",230,2,20,8,38,4.33,10,50,"1869-02-01",1869,1869
"2609684",231,3,20,8,38,-2.52,10,50,"1869-03-01",1869,1869
"2609720",232,4,20,8,38,2.27,10,50,"1869-04-01",1869,1869
"2609756",233,5,20,8,38,-0.49,10,50,"1869-05-01",1869,1869
"2609792",234,6,20,8,38,-2.36,10,50,"1869-06-01",1869,1869
"2609828",235,7,20,8,38,0.63,10,50,"1869-07-01",1869,1869
"2609864",236,8,20,8,38,-1.44,10,50,"1869-08-01",1869,1869
"2609900",237,9,20,8,38,0.7,10,50,"1869-09-01",1869,1869
"2609936",238,10,20,8,38,-1.98,10,50,"1869-10-01",1869,1869
"2609972",239,11,20,8,38,-0.99,10,50,"1869-11-01",1869,1869
"2610008",240,12,20,8,38,-1.51,10,50,"1869-12-01",1869,1869
"2610044",241,1,21,8,38,0.09,10,50,"1870-01-01",1870,1870
"2610080",242,2,21,8,38,-4.01,10,50,"1870-02-01",1870,1870
"2610116",243,3,21,8,38,-2.04,10,50,"1870-03-01",1870,1870
"2610152",244,4,21,8,38,0.72,10,50,"1870-04-01",1870,1870
"2610188",245,5,21,8,38,-0.34,10,50,"1870-05-01",1870,1870
"2610224",246,6,21,8,38,-0.24,10,50,"1870-06-01",1870,1870
"2610260",247,7,21,8,38,1.15,10,50,"1870-07-01",1870,1870
"2610296",248,8,21,8,38,-0.88,10,50,"1870-08-01",1870,1870
"2610332",249,9,21,8,38,-1.72,10,50,"1870-09-01",1870,1870
"2610368",250,10,21,8,38,-1.22,10,50,"1870-10-01",1870,1870
"2610404",251,11,21,8,38,-0.27,10,50,"1870-11-01",1870,1870
"2610440",252,12,21,8,38,-5.25,10,50,"1870-12-01",1870,1870
"2610476",253,1,22,8,38,-4.89,10,50,"1871-01-01",1871,1871
"2610512",254,2,22,8,38,-0.75,10,50,"1871-02-01",1871,1871
"2610548",255,3,22,8,38,1.3,10,50,"1871-03-01",1871,1871
"2610584",256,4,22,8,38,-0.95,10,50,"1871-04-01",1871,1871
"2610620",257,5,22,8,38,-2.79,10,50,"1871-05-01",1871,1871
"2610656",258,6,22,8,38,-1.92,10,50,"1871-06-01",1871,1871
"2610692",259,7,22,8,38,0.17,10,50,"1871-07-01",1871,1871
"2610728",260,8,22,8,38,0.96,10,50,"1871-08-01",1871,1871
"2610764",261,9,22,8,38,0.04,10,50,"1871-09-01",1871,1871
"2610800",262,10,22,8,38,-2.94,10,50,"1871-10-01",1871,1871
"2610836",263,11,22,8,38,-3.33,10,50,"1871-11-01",1871,1871
"2610872",264,12,22,8,38,-4.27,10,50,"1871-12-01",1871,1871
"2610908",265,1,23,8,38,1.13,10,50,"1872-01-01",1872,1872
"2610944",266,2,23,8,38,1.97,10,50,"1872-02-01",1872,1872
"2610980",267,3,23,8,38,1.14,10,50,"1872-03-01",1872,1872
"2611016",268,4,23,8,38,1.22,10,50,"1872-04-01",1872,1872
"2611052",269,5,23,8,38,-0.34,10,50,"1872-05-01",1872,1872
"2611088",270,6,23,8,38,0.58,10,50,"1872-06-01",1872,1872
"2611124",271,7,23,8,38,1.57,10,50,"1872-07-01",1872,1872
"2611160",272,8,23,8,38,-0.38,10,50,"1872-08-01",1872,1872
"2611196",273,9,23,8,38,0.01,10,50,"1872-09-01",1872,1872
"2611232",274,10,23,8,38,-0.54,10,50,"1872-10-01",1872,1872
"2611268",275,11,23,8,38,1.65,10,50,"1872-11-01",1872,1872
"2611304",276,12,23,8,38,1.69,10,50,"1872-12-01",1872,1872
"2611340",277,1,24,8,38,2.73,10,50,"1873-01-01",1873,1873
"2611376",278,2,24,8,38,-1.15,10,50,"1873-02-01",1873,1873
"2611412",279,3,24,8,38,0.64,10,50,"1873-03-01",1873,1873
"2611448",280,4,24,8,38,-0.84,10,50,"1873-04-01",1873,1873
"2611484",281,5,24,8,38,-2.4,10,50,"1873-05-01",1873,1873
"2611520",282,6,24,8,38,0.41,10,50,"1873-06-01",1873,1873
"2611556",283,7,24,8,38,1.13,10,50,"1873-07-01",1873,1873
"2611592",284,8,24,8,38,0.42,10,50,"1873-08-01",1873,1873
"2611628",285,9,24,8,38,-1.15,10,50,"1873-09-01",1873,1873
"2611664",286,10,24,8,38,-0.07,10,50,"1873-10-01",1873,1873
"2611700",287,11,24,8,38,-0.5,10,50,"1873-11-01",1873,1873
"2611736",288,12,24,8,38,0.65,10,50,"1873-12-01",1873,1873
"2611772",289,1,25,8,38,1.69,10,50,"1874-01-01",1874,1874
"2611808",290,2,25,8,38,-0.05,10,50,"1874-02-01",1874,1874
"2611844",291,3,25,8,38,0.45,10,50,"1874-03-01",1874,1874
"2611880",292,4,25,8,38,1.6,10,50,"1874-04-01",1874,1874
"2611916",293,5,25,8,38,-2.64,10,50,"1874-05-01",1874,1874
"2611952",294,6,25,8,38,0.2,10,50,"1874-06-01",1874,1874
"2611988",295,7,25,8,38,2.33,10,50,"1874-07-01",1874,1874
"2612024",296,8,25,8,38,-1.24,10,50,"1874-08-01",1874,1874
"2612060",297,9,25,8,38,1.06,10,50,"1874-09-01",1874,1874
"2612096",298,10,25,8,38,0.01,10,50,"1874-10-01",1874,1874
"2612132",299,11,25,8,38,-1.86,10,50,"1874-11-01",1874,1874
"2612168",300,12,25,8,38,-3.14,10,50,"1874-12-01",1874,1874
"2612204",301,1,26,8,38,1.45,10,50,"1875-01-01",1875,1875
"2612240",302,2,26,8,38,-3.59,10,50,"1875-02-01",1875,1875
"2612276",303,3,26,8,38,-2.69,10,50,"1875-03-01",1875,1875
"2612312",304,4,26,8,38,-0.97,10,50,"1875-04-01",1875,1875
"2612348",305,5,26,8,38,0.61,10,50,"1875-05-01",1875,1875
"2612384",306,6,26,8,38,1.31,10,50,"1875-06-01",1875,1875
"2612420",307,7,26,8,38,0.66,10,50,"1875-07-01",1875,1875
"2612456",308,8,26,8,38,2.18,10,50,"1875-08-01",1875,1875
"2612492",309,9,26,8,38,0.28,10,50,"1875-09-01",1875,1875
"2612528",310,10,26,8,38,-2.75,10,50,"1875-10-01",1875,1875
"2612564",311,11,26,8,38,-2.03,10,50,"1875-11-01",1875,1875
"2612600",312,12,26,8,38,-2.06,10,50,"1875-12-01",1875,1875
"2612636",313,1,27,8,38,-2.89,10,50,"1876-01-01",1876,1876
"2612672",314,2,27,8,38,0.69,10,50,"1876-02-01",1876,1876
"2612708",315,3,27,8,38,-0.06,10,50,"1876-03-01",1876,1876
"2612744",316,4,27,8,38,0.66,10,50,"1876-04-01",1876,1876
"2612780",317,5,27,8,38,-3.23,10,50,"1876-05-01",1876,1876
"2612816",318,6,27,8,38,0.16,10,50,"1876-06-01",1876,1876
"2612852",319,7,27,8,38,0.15,10,50,"1876-07-01",1876,1876
"2612888",320,8,27,8,38,0.48,10,50,"1876-08-01",1876,1876
"2612924",321,9,27,8,38,-1.56,10,50,"1876-09-01",1876,1876
"2612960",322,10,27,8,38,0.79,10,50,"1876-10-01",1876,1876
"2612996",323,11,27,8,38,-2.18,10,50,"1876-11-01",1876,1876
"2613032",324,12,27,8,38,1.44,10,50,"1876-12-01",1876,1876
"2613068",325,1,28,8,38,2.45,10,50,"1877-01-01",1877,1877
"2613104",326,2,28,8,38,2.21,10,50,"1877-02-01",1877,1877
"2613140",327,3,28,8,38,-1.8,10,50,"1877-03-01",1877,1877
"2613176",328,4,28,8,38,-1.15,10,50,"1877-04-01",1877,1877
"2613212",329,5,28,8,38,-2.08,10,50,"1877-05-01",1877,1877
"2613248",330,6,28,8,38,1.87,10,50,"1877-06-01",1877,1877
"2613284",331,7,28,8,38,-0.4,10,50,"1877-07-01",1877,1877
"2613320",332,8,28,8,38,0.42,10,50,"1877-08-01",1877,1877
"2613356",333,9,28,8,38,-2.45,10,50,"1877-09-01",1877,1877
"2613392",334,10,28,8,38,-1.87,10,50,"1877-10-01",1877,1877
"2613428",335,11,28,8,38,1.1,10,50,"1877-11-01",1877,1877
"2613464",336,12,28,8,38,-0.27,10,50,"1877-12-01",1877,1877
"2613500",337,1,29,8,38,0.11,10,50,"1878-01-01",1878,1878
"2613536",338,2,29,8,38,1.92,10,50,"1878-02-01",1878,1878
"2613572",339,3,29,8,38,-0.17,10,50,"1878-03-01",1878,1878
"2613608",340,4,29,8,38,1.44,10,50,"1878-04-01",1878,1878
"2613644",341,5,29,8,38,0.53,10,50,"1878-05-01",1878,1878
"2613680",342,6,29,8,38,0.36,10,50,"1878-06-01",1878,1878
"2613716",343,7,29,8,38,-0.69,10,50,"1878-07-01",1878,1878
"2613752",344,8,29,8,38,0.24,10,50,"1878-08-01",1878,1878
"2613788",345,9,29,8,38,0.51,10,50,"1878-09-01",1878,1878
"2613824",346,10,29,8,38,-0.05,10,50,"1878-10-01",1878,1878
"2613860",347,11,29,8,38,-1.15,10,50,"1878-11-01",1878,1878
"2613896",348,12,29,8,38,-1.77,10,50,"1878-12-01",1878,1878
"2613932",349,1,30,8,38,-3.43,10,50,"1879-01-01",1879,1879
"2613968",350,2,30,8,38,-1.32,10,50,"1879-02-01",1879,1879
"2614004",351,3,30,8,38,-2.08,10,50,"1879-03-01",1879,1879
"2614040",352,4,30,8,38,-1.82,10,50,"1879-04-01",1879,1879
"2614076",353,5,30,8,38,-2.36,10,50,"1879-05-01",1879,1879
"2614112",354,6,30,8,38,-0.21,10,50,"1879-06-01",1879,1879
"2614148",355,7,30,8,38,-1.86,10,50,"1879-07-01",1879,1879
"2614184",356,8,30,8,38,0.04,10,50,"1879-08-01",1879,1879
"2614220",357,9,30,8,38,-0.21,10,50,"1879-09-01",1879,1879
"2614256",358,10,30,8,38,-1.39,10,50,"1879-10-01",1879,1879
"2614292",359,11,30,8,38,-3.05,10,50,"1879-11-01",1879,1879
"2614328",360,12,30,8,38,-7.11,10,50,"1879-12-01",1879,1879
"2614364",361,1,31,8,38,-2.95,10,50,"1880-01-01",1880,1880
"2614400",362,2,31,8,38,0.42,10,50,"1880-02-01",1880,1880
"2614436",363,3,31,8,38,0.42,10,50,"1880-03-01",1880,1880
"2614472",364,4,31,8,38,0.73,10,50,"1880-04-01",1880,1880
"2614508",365,5,31,8,38,-0.62,10,50,"1880-05-01",1880,1880
"2614544",366,6,31,8,38,-0.3,10,50,"1880-06-01",1880,1880
"2614580",367,7,31,8,38,0.26,10,50,"1880-07-01",1880,1880
"2614616",368,8,31,8,38,0.99,10,50,"1880-08-01",1880,1880
"2614652",369,9,31,8,38,0.72,10,50,"1880-09-01",1880,1880
"2614688",370,10,31,8,38,-1.97,10,50,"1880-10-01",1880,1880
"2614724",371,11,31,8,38,-0.91,10,50,"1880-11-01",1880,1880
